Token,Tag
zeryttenn,O
dan,O
das,O
hie,O
zwüschenn,O
der,O
des,O
er,O
was,O
in,O
selbs,O
reichte,O
.,O
So,O
denne,O
hatt,O
er,O
bekendt,O
unnd,O
veriächedt,O
das,O
er,O
ongefarlich,O
vor,O
zwoygenn,O
jaren,O
an,O
einem,O
abendt,O
zwüschen,O
dem,O
nachtmal,O
sich,O
in,O
das,O
khouffhuß,O
alhie,O
verschlagen,O
unnd,O
nach,O
dem,O
die,O
khouffhuß,O
knecht,O
hin,O
usgangen,O
unnd,O
beschlossen,O
hattenn,O
hab,O
er,O
zwän,O
stäb,O
issen,O
undt,O
das,O
hinder,O
gätter,O
gestossen,O
darnach,O
sich,O
selbs,O
r,O
am,O
seil,O
vor,O
us,O
hin,O
abgelassen,O
und,O
angentz,O
zum,O
sich,O
verfügt,O
dad,O
einen,O
die,O
berütten,O
zwön,O
stäb,O
issen,O
einen,O
nach,O
dem,O
anderen,O
hin,O
wäg,O
tragen,O
und,O
e,O
jedes,O
pfundt,O
umb,O
ein,O
groß,O
verkhoufft,O
120,O
Item,O
zu,O
Wabberen,B-LOC
dem,O
Schnider,B-PER
ein,O
beschlagen,O
kornmäß,O
und,O
Wilhelm,B-PER
Zender,I-PER
doselbst,O
ein,O
kornmett,O
gestolen,O
denne,O
züssen,O
im,O
oberen,O
Sulgen,B-LOC
bach,B-LOC
ein,O
sperketti,O
genommen,O
die,O
gan,O
Riggischperg,B-LOC
getragen,O
so,O
daselbst,O
im,O
wyrtzhuß,O
noch,O
vor,O
handen,O
ligge,O
.,O
Aber,O
dem,O
selbigen,O
wyrtt,O
ein,O
rindshutt,O
gestolen,O
doruß,O
zu,O
Thun,B-LOC
17,O
batzen,O
.,O
Denne,O
kurtz,O
verruckter,O
zytt,O
hab,O
er,O
Ludwig,B-PER
Wyssen,I-PER
dem,O
müller,O
im,O
mittleren,O
Sulgenbach,B-LOC
23,O
mäß,O
dinckels,O
so,O
inn,O
zweyen,O
säcken,O
gefasset,O
underm,O
vorschopf,O
stundent,O
in,O
der,O
nacht,O
entfrompdet,O
dieselbigen,O
zu,O
Chärsatz,B-LOC
in,O
ander,O
säck,O
gethan,O
also,O
gan,O
Thun,B-LOC
zmräritt,O
gefurtt,O
daruß,O
x,O
10,O
lb,O
gelößt,O
.,O
Desglichen,O
Petter,B-PER
Riben,I-PER
us,O
der,O
schüren,O
ongeuarlich,O
mt,O
dinckels,O
verstolen,O
daruß,O
zu,O
Thun,B-LOC
 lb,O
gelößt,O
aber,O
z,O
glicher,O
gstaltt,O
uß,O
Schlegels,B-LOC
müli,I-LOC
1,O
mt,O
dinckel,O
und,O
uß,O
Schellen,B-LOC
müli,I-LOC
1,O
mülikorn,O
genommen,O
.,O
Denne,O
zu,O
letzst,O
allhie,O
in,O
der,O
statt,O
3,O
mäß,O
so,O
in,O
einen,O
sack,O
verbunden,O
uff,O
einem,O
banck,O
web,O
lagen,O
entfrömdett,O
dieselbigen,O
zu,O
infallen,O
der,O
nacht,O
uff,O
sinem,O
roß,O
in,O
Sulgenbach,B-LOC
gfürtt,O
des,O
willens,O
und,O
vorhab,O
Ludwig,B-PER
Wysen,B-PER
ab,O
sinem,O
wagen,O
noch,O
mehr,O
korns,O
zestälen,O
darob,O
er,O
begriffen,O
und,O
behendigett,O
Uff,O
Sampstag,O
dem,O
.,O
Im,O
1575,O
Sind,O
vom,O
herren,O
Hanns,B-PER
Spättig,I-PER
nach,O
vier,O
mans,O
so,O
jez,O
verrucktem,O
Sannt,B-PER
Martis,I-PER
Märit,O
gefanngen,O
unnd,O
legt,O
✳,O
des,O
Argwonns,O
✳,O
sy,O
angriffenn,O
unnd,O
ouch,O
iers,O
thuns,O
hanndels,O
unnd,O
inn,O
der,O
manen,O
ein,O
jeder,O
innsonnder,O
befragt,O
unnd,O
Als,O
Cristan,B-PER
ristan,O
Brunner,I-PER
von,I-PER
Dultini,B-PER
ultini,O
Wellicher,O
wie,O
das,O
sines,O
vatters,O
r,O
zuͦ,O
Obervied,B-LOC
habe,O
by,O
dem,O
er,O
vor,O
acht,O
derselbig,O
sye,O
aber,O
das,O
min,O
g,O
herren,O
kein,O
inn,O
ir,O
gnaden,O
Lannd,O
noch,O
geduldenn,O
wöllen,O
hinweg,O
zogenn,O
da,O
dännen,O
er,O
gan,O
Thuͦn,B-LOC
unnd,O
von,O
Thun,B-LOC
den,O
alhar,O
biß,O
zu,O
dem,O
Marckzili,B-LOC
thor,B-LOC
khommen,O
da,O
habe,O
man,O
zuͦ,O
ime,O
griffenn,O
gfanngen,O
unnd,O
inn,O
gelegt,O
warumb,O
aber,O
selbig,O
beschechen,O
möge,O
er,O
nit,O
dann,O
er,O
sich,O
nie,O
mit,O
bösenn,O
noch,O
einichem,O
stal,O
verganngenn,O
✳,O
sunders,O
wegenn,O
Errlich,O
unnd,O
ghaltenn,O
mit,O
unnd,O
wo,O
er,O
dasselbig,O
nit,O
habe,O
er,O
sich,O
mit,O
dem,O
ernert,O
unnd,O
von,O
welichem,O
er,O
Brunner,B-PER
Denne,O
Irfan,B-PER
Battiar,I-PER
vonn,O
Dissi,B-LOC
uß,I-LOC
dem,I-LOC
Savoyer,I-LOC
Lannd,B-LOC
hat,O
ouch,O
anzeigt,O
er,O
habe,O
zuͦ,O
sinis,O
gewybet,O
unnd,O
von,O
Sîne,O
füsst,O
selbigenn,O
ein,O
erlich,O
so,O
iez,O
vier,O
wuchenn,O
allt,O
weliche,O
dem,O
nach,O
ganng,O
unnd,O
höuche,O
sye,O
er,O
habe,O
er,O
nachzüchen,O
Sunst,O
vor,O
hin,O
habe,O
er,O
Denn,O
lüthenn,O
ghächlet,O
unnd,O
vor,O
hin,O
liff,O
wuchenn,O
Bätter,B-PER
lingenn,O
tröchenn,O
unnd,O
wo,O
er,O
nit,O
zuo,O
finden,O
habe,O
er,O
ouch,O
das,O
allmusenn,O
will,O
genunglich,O
keiner,O
bekanntlich,O
noch,O
anreed,O
Item,O
Maemet,B-PER
Leya,I-PER
von,O
Lausanna,B-LOC
hatt,O
geantwurttet,O
und,O
sye,O
der,O
meynung,O
har,O
und,O
überkon,O
das,O
er,O
ein,O
meyster,O
inne,O
das,O
Stein,O
hanndwerch,O
Lernne,O
hat,O
er,O
ouch,O
dheiner,O
noch,O
annderen,O
bekanntlich,O
sin,O
Unnd,O
Claude,B-PER
laude,O
fayeron,I-PER
der,O
herrschafft,O
vinis,O
hatt,O
ouch,O
glych,O
wie,O
die,O
dheiner,O
diebstälenn,O
✳,O
noch,O
mißthattenn,O
gstenndig,O
sin,O
uff,O
Monntag,O
dem,O
14,O
.,O
tag,O
Im,O
1575,O
Jar,O
sind,O
vier,O
gfanngnen,O
uff,O
ein,O
vefrech,O
uß,O
glassenn,O
unnd,O
ledig,O
Uff,O
donnstag,O
dem,O
24,O
.,O
im,O
15,O
75,O
presenntibus,O
herr,O
Albrecht,B-PER
von,I-PER
Erlachs,B-PER
des,O
rhats,O
✳,O
Spättnigs,B-PER
Hanns,B-PER
von,I-PER
Lougen,I-PER
von,O
Eluss,B-LOC
luss,O
uß,O
dem,O
fousignid,O
✳,O
rin,O
ßlec,O
Der,O
siner,O
kleydung,O
Derenn,O
einer,O
ze,O
syn,O
die,O
verschiner,O
inn,O
Graffschafft,O
Nydouw,B-LOC
das,O
mord,O
beganngen,O
✳,O
zuͦ,O
Marckzili,B-LOC
Examiniert,O
unnd,O
Wellicher,O
aber,O
darvon,O
nüt,O
wüßenn,O
dann,O
er,O
nie,O
wäder,O
zu,O
Nydouw,B-LOC
Biel,B-LOC
noch,O
Nüwennburg,B-LOC
gsin,O
allein,O
sye,O
demselben,O
birg,O
nach,O
inn,O
vonn,O
Solothurnn,B-LOC
inn,O
franckrych,B-LOC
mit,O
anzeig,O
wie,O
er,O
ouch,O
erst,O
kurzlich,O
von,O
Frankrych,B-LOC
khommen,O
✳,O
daselbst,O
er,O
dem,O
man,O
danner,O
von,O
Uri,B-LOC
unnd,O
jetz,O
im,O
uß,O
her,O
einem,O
mäßpriester,O
vonn,O
zug,B-LOC
pünthel,O
unnd,O
züg,O
tragen,O
Sider,O
har,O
aber,O
sige,O
er,O
9,O
da,O
heimen,O
gsin,O
✳,O
unnd,O
zu,O
zug,B-LOC
acht,O
tag,O
lanng,O
und,O
sinen,O
keßler,O
sack,O
Rundtli,O
buch,O
Hirnabenn,O
er,O
ouch,O
die,O
unnd,O
stett,O
mit,O
nammen,O
durch,O
die,O
er,O
im,O
har,O
khommen,O
sye,O
✳,O
unnd,O
wie,O
er,O
lanng,O
noue,O
inn,O
sines,O
Frannz,B-PER
Bellegardes,I-PER
huß,O
✳,O
so,O
ouch,O
ein,O
keßler,O
sins,O
gwäsenn,O
habe,O
man,O
zu,O
griffenn,O
✳,O
unnd,O
Wiewol,O
er,O
sin,O
nie,O
nüt,O
böses,O
noch,O
args,O
t,O
unnd,O
than,O
ist,O
uff,O
ein,O
ursach,O
ledig,O
unnd,O
inn,O
sin,O
Gwesen,O
act,O
25,O
.,O
No,O
1575,O
Eoem,O
presentitg,O
t,O
supra,O
hat,O
Pierre,O
Bouatt,O
vonn,O
Nisi,B-LOC
Ouch,O
zu,O
Marckzili,B-LOC
dye,O
umb,O
Osterenn,O
uß,O
heymat,O
unnd,O
verganngnen,O
summer,O
habe,O
im,O
Enndtlibuch,B-LOC
de,O
uff,O
alp,O
dem,O
vich,O
gehüttet,O
✳,O
gsell,O
aber,O
so,O
etwas,O
oys,O
frömbdet,O
✳,O
unnd,O
im,O
sye,O
vonn,O
Biel,B-LOC
wüß,O
aber,O
nit,O
Iez,O
hin,O
khommen,O
✳,O
der,O
habe,O
das,O
er,O
Ime,O
sin,O
sach,O
gelichenn,O
welichem,O
er,O
ouch,O
biß,O
das,O
er,O
uß,O
da,O
er,O
das,O
ops,O
uß,O
Burenn,O
huß,O
entragen,O
sye,O
unnd,O
sin,O
theil,O
ops,O
so,O
obgemelt,O
er,O
sin,O
gsell,O
habe,O
man,O
hinder,O
im,O
Sunst,O
nüt,O
wythers,O
sin,O
Ist,O
erstlich,O
mit,O
dem,O
cleinsten,O
Ist,O
uff,O
ein,O
gmein,O
ursech,O
ledig,O
ußglassenn,O
unnd,O
inn,O
sin,O
heimett,O
ast,O
um,O
25,O
Novembris,O
1575,O
Eosem,O
etc,O
.,O
Niclaus,B-PER
Besserig,I-PER
huffschmid,O
sunst,O
Niclaus,O
sunderlichen,O
oder,O
ürgg,O
alhie,O
Uber,O
vermanung,O
die,O
siner,O
mißhanndlung,O
Disen,O
bscheyd,O
wie,O
Ime,O
vor,O
etlichenn,O
der,O
Anna,B-PER
Tittlinger,I-PER
unnd,O
ir,O
kindenn,O
vogt,O
hesyn,O
da,O
habe,O
er,O
dieselbige,O
Anna,B-PER
Tittlinger,I-PER
geelichet,O
✳,O
unnd,O
nach,O
dem,O
mit,O
dem,O
veiner,O
wanner,O
von,O
Bürenn,B-LOC
von,O
gesagter,O
husfrouenn,O
wägenn,O
inn,O
rechtsverttigung,O
khommen,O
✳,O
der,O
dann,O
dieselbige,O
ouch,O
rechtlich,O
behouptet,O
✳,O
unnd,O
inne,O
darumb,O
ußklagt,O
✳,O
das,O
er,O
zechenn,O
wuch,O
lanng,O
Leystenn,O
müssen,O
habe,O
inn,O
bemelte,O
sin,O
hußfrouen,O
darumb,O
inn,O
her,O
glösst,O
als,O
er,O
aber,O
hernach,O
von,O
siner,O
selbs,O
schuldenn,O
wägenn,O
glycher,O
gstalt,O
ußklagt,O
wordenn,O
unnd,O
deßhalb,O
ouch,O
geleystet,O
da,O
habe,O
berüete,O
sin,O
eefrouw,O
gsagt,O
es,O
gannge,O
sy,O
jez,O
nüt,O
an,O
habe,O
ouch,O
nit,O
zu,O
im,O
ussher,O
gwöllen,O
we,O
er,O
schon,O
nach,O
ira,O
geschickt,O
✳,O
über,O
welichenn,O
eyd,O
er,O
domal,O
als,O
ime,O
ein,O
oub,O
sucht,O
ime,O
das,O
houpt,O
khommen,O
✳,O
inn,O
die,O
statt,O
ganngenn,O
darumb,O
habennt,O
ein,O
g,O
herren,O
zu,O
Ime,O
gryffen,O
zwen,O
tag,O
inn,O
der,O
gfenngkin,O
liggenn,O
unnd,O
inne,O
von,O
des,O
übersechnen,O
eyds,O
wegenn,O
durch,O
den,O
grichtschryber,O
am,O
rechtpen,O
ferttigenn,O
lassenn,O
deß,O
halbenn,O
er,O
fünff,O
jar,O
eleystenn,O
uß,O
schweren,O
müßen,O
unnd,O
wie,O
er,O
dieselbige,O
leystung,O
anträttenn,O
ghept,O
habe,O
inn,O
obgedachte,O
sin,O
hußfrouw,O
verclagt,O
er,O
habe,O
meer,O
eydenn,O
die,O
er,O
uff,O
im,O
ghan,O
über,O
sech,O
do,O
sy,O
wyther,O
zu,O
im,O
griffen,O
unnd,O
er,O
an,O
der,O
Müren,B-LOC
brugg,I-LOC
inngelegt,O
wordenn,O
aber,O
wiewol,O
er,O
nit,O
wüssenn,O
mögen,O
ob,O
sich,O
seinlichs,O
uff,O
inn,O
erfundenn,O
habe,O
er,O
doch,O
dessen,O
übel,O
entgeltenn,O
müssenn,O
da,O
inne,O
domaln,O
wolgenammpt,O
min,O
g,O
herren,O
doch,O
uff,O
gnad,O
hin,O
mit,O
dem,O
Eyd,O
uß,O
Ir,O
gnadenn,O
Lannd,O
unnd,O
gepiet,O
verwysen,O
lassen,O
deß,O
halbenn,O
er,O
sich,O
hinwäg,O
gemacht,O
unnd,O
by,O
den,O
Sechs,O
jarenn,O
uß,O
blibenn,O
.,O
als,O
aber,O
hernach,O
sich,O
seinnn,O
niemants,O
annemenn,O
noch,O
beladen,O
der,O
ime,O
sinen,O
begärenn,O
nach,O
ein,O
brieff,O
an,O
wolgenampt,O
nin,O
g,O
herren,O
schrybenn,O
unnd,O
ir,O
gnadenn,O
überantwurtten,O
wöllenn,O
das,O
er,O
widerumb,O
begnadet,O
unnd,O
ime,O
das,O
lanndgebruch,O
erloupt,O
wurde,O
Habe,O
er,O
sich,O
uber,O
söichenn,O
eyd,O
har,O
inn,O
gelassenn,O
unnd,O
zu,O
winnis,O
ein,O
schintten,O
empfanngen,O
sein,O
lichs,O
siner,O
hußfrouenn,O
und,O
verpotten,O
✳,O
zu,O
im,O
ze,O
khommen,O
und,O
mit,O
im,O
hußgehaltenn,O
welcher,O
aber,O
by,O
ira,O
nit,O
ir,O
heblich,O
sin,O
mögenn,O
dann,O
sy,O
ime,O
zuͦ,O
wie,O
er,O
sy,O
daselbst,O
anträttenn,O
geantwurttet,O
er,O
gannge,O
sy,O
nüt,O
meer,O
an,O
.,O
sy,O
sye,O
vor,O
fünff,O
jaren,O
von,O
im,O
gescheydenn,O
wordenn,O
.,O
Welicher,O
unnd,O
er,O
die,O
so,O
darby,O
gsin,O
warenn,O
ine,O
denck,O
zesin,O
vermant,O
Alls,O
namlich,O
den,O
Müller,O
zu,O
Toffenn,O
unnd,O
Steffan,O
horman,O
der,O
im,O
siechennhus,O
zu,O
Thun,O
ist,O
hernach,O
habe,O
ime,O
ouch,O
den,O
Amman,O
zu,O
Toffenn,O
inn,O
dessenn,O
1,O
uff,O
mittwuchen,O
dem,O
tag,O
aprillens,O
im,O
.,O
unnd,O
iar,O
in,O
bysin,O
herren,O
Johansen,B-PER
Im,I-PER
Hag,I-PER
des,O
rhats,O
Gallus,B-PER
Waldis,I-PER
Grossweybels,O
.,O
Martti,B-PER
Fuchs,I-PER
ist,O
inn,O
der,O
j,O
Marti,B-PER
Fuchs,I-PER
befragt,O
unnd,O
ermant,O
worden,O
die,O
heytt,O
heytter,O
unnd,O
eygentlich,O
zu,O
en,O
wölcherley,O
gstallt,O
unnd,O
uff,O
eelicher,O
zusagungen,O
er,O
sich,O
mitt,O
der,O
Margerdt,B-PER
Meyerin,I-PER
von,O
Burgdorff,B-LOC
hab,O
verbunden,O
ouch,O
mitt,O
fürgäben,O
der,O
er,O
offentlich,O
wonet,O
dann,O
nach,O
dem,O
er,O
vor,O
dryen,O
iaren,O
sins,O
fälers,O
halb,O
von,O
der,O
Verena,B-PER
Schmuz,I-PER
siner,O
ersten,O
hab,O
er,O
darnach,O
zuo,O
Burgdorff,B-LOC
mitt,O
der,O
anndern,O
lich,O
genannte,O
Margredt,B-PER
kilchganng,O
thuon,O
wöllen,O
dann,O
imme,O
söllichs,O
nitt,O
zuogelassen,O
die,O
wyl,O
er,O
als,O
die,O
schuldig,O
person,O
kein,O
erlouptniss,O
brieff,O
sich,O
unerelich,O
darzuleggen,O
hatte,O
unnd,O
über,O
das,O
imme,O
anzeygt,O
ward,O
es,O
khein,O
ee,O
sin,O
bliben,O
sy,O
der,O
ee,O
ein,O
annderen,O
bbhaumlich,O
unnd,O
trätten,O
ein,O
zytt,O
ab,O
ime,O
Solothurner,B-LOC
iet,O
darnach,O
er,O
sich,O
widerlumb,O
alhar,O
miner,O
gnädig,O
Herren,O
statt,O
2,O
unnd,O
unangsechen,O
das,O
er,O
mit,O
von,O
der,O
Margeredt,B-PER
Meyerin,I-PER
sich,O
widerumb,O
mitt,O
Verena,B-PER
Schmutz,I-PER
ersten,O
abgescheydnen,O
verwagen,O
unnd,O
sich,O
huses,O
hablich,O
gfry,O
by,O
dem,O
er,O
ouch,O
nitt,O
bliben,O
dann,O
das,O
er,O
die,O
selbig,O
hie,O
lassen,O
sitzen,O
unnd,O
disen,O
verruckten,O
wyntter,O
sich,O
zu,O
vilbemellten,O
Margredt,B-PER
Meyerin,I-PER
gan,O
Bütikhoffen,B-LOC
verfuegt,O
zu,O
iren,O
malis,O
uss,O
unnd,O
ingangen,O
das,O
aber,O
die,O
so,O
sy,O
behusen,O
unnd,O
ghofen,O
kheins,O
wägs,O
gestatten,O
hatten,O
wo,O
sy,O
nitt,O
denselbigen,O
fürgaben,O
beii,O
uff,O
semlichs,O
gibt,O
er,O
den,O
Es,O
hab,O
sich,O
zugetragen,O
nach,O
dem,O
er,O
vor,O
dryen,O
iaren,O
alhie,O
von,O
ersten,O
abgescheyden,O
hab,O
er,O
woln,O
gwollt,O
ze,O
haben,O
sich,O
mitt,O
einer,O
annderen,O
frouwen,O
zeuersorgen,O
desshalb,O
er,O
zu,O
Burgdorff,B-LOC
die,O
Margredt,B-PER
Meyerin,I-PER
ein,O
mal,O
zu,O
ee,O
gnommen,O
als,O
aber,O
der,O
kilchgang,O
verspert,O
unnd,O
sy,O
abgwisen,O
sige,O
er,O
mitt,O
ettliche,O
tag,O
in,O
er,O
piett,O
gezogen,O
sich,O
erinneret,O
unnd,O
dacht,O
diewylen,O
nach,O
miner,O
gnädigen,O
herren,O
ordnung,O
ir,O
mit,O
möchte,O
ein,O
er,O
sin,O
er,O
nitt,O
von,O
iratwägen,O
sin,O
land,O
myden,O
sonnders,O
sinen,O
nun,O
3,O
minen,O
gnädigen,O
herren,O
des,O
eegrichts,O
anzeygen,O
uff,O
das,O
sig,O
er,O
vor,O
einem,O
iar,O
für,O
chorgricht,B-ORG
alhar,O
khert,O
unnd,O
den,O
herren,O
anzeygt,O
er,O
sige,O
von,O
Margredt,B-PER
Meyerin,I-PER
der,O
ee,O
wäre,O
die,O
herren,O
wie,O
er,O
sich,O
mien,O
wyther,O
hällten,O
söllte,O
ob,O
er,O
nun,O
nitt,O
sich,O
mitt,O
Verena,B-PER
Schmutz,I-PER
seiner,O
ersten,O
frouwen,O
vertagen,O
daruff,O
sigs,O
der,O
bscheydt,O
worden,O
das,O
mög,O
wol,O
sin,O
unnd,O
imme,O
von,O
den,O
eerichtern,O
alhie,O
zugelassen,O
sya,O
widerumb,O
zunemmen,O
wythers,O
unnd,O
annders,O
sig,O
nüt,O
zugemutet,O
das,O
er,O
söllte,O
Margredt,B-PER
Meyerin,I-PER
vorhin,O
alhar,O
ritier,O
lassen,O
dannenthin,O
als,O
er,O
mit,O
ira,O
ettwas,O
zytts,O
alhie,O
unnd,O
aber,O
nitt,O
vermögen,O
die,O
schafft,O
damit,O
er,O
für,O
sich,O
selbs,O
meyster,O
wäre,O
an,O
sich,O
er,O
widerumb,O
uff,O
s,O
land,O
der,O
stör,O
unnd,O
hab,O
inn,O
also,O
der,O
unfagt,O
abermals,O
zu,O
der,O
Margredten,B-PER
Meyerin,I-PER
gan,O
Bütikhoffen,B-LOC
tragen,O
mitt,O
ira,O
gfällen,O
die,O
ime,O
ein,O
aber,O
doch,O
dessemaln,O
khein,O
zusagung,O
noch,O
ye,O
der,O
anere,O
gedacht,O
ouch,O
sölliches,O
niemanns,O
fürgerrandt,O
das,O
Kindlin,B-PER
ouch,O
mit,O
für,O
eelich,O
lassen,O
Die,O
schidigung,O
uff,O
.,O
meyen,O
1565,O
gan,O
Burgdorff,B-LOC
gschriben,O
dem,O
Schultheyssen,B-PER
wann,O
sy,O
wölle,O
ledig,O
sin,O
möge,O
sy,O
har,O
dann,O
es,O
khein,O
ee,O
sin,O
möge,O
am,O
.,O
iuni,O
im,O
.,O
iar,O
uff,O
.,O
herpsts,O
.,O
er,O
vor,O
chorgrichten,B-ORG
wie,O
er,O
von,O
ira,O
abgstanden,O
ime,O
die,O
erste,O
widerumb,O
4,O
uff,O
donstag,O
dem,O
xxiia,O
apprellens,O
in,O
1568,O
ist,O
vom,O
herren,O
Grossweybell,O
Gallus,B-PER
Waldis,I-PER
befragt,O
Ludin,B-PER
Goudin,I-PER
von,O
diru,O
uß,O
Frybuerg,B-LOC
erstlich,O
ob,O
er,O
mit,O
alhie,O
inn,O
der,O
statt,O
einer,O
frouwen,O
irer,O
sheydin,O
ein,O
beschlagen,O
berin,O
messer,O
gezogen,O
einem,O
krämer,O
imme,O
sin,O
griffen,O
willenns,O
imme,O
ettwas,O
gälts,O
ze,O
hieruff,O
ist,O
sin,O
anntwurt,O
nach,O
er,O
kurtz,O
urewurkter,O
tagen,O
zu,O
Basell,B-LOC
unnd,O
im,O
elsas,B-LOC
sig,O
er,O
inn,O
willen,O
khommen,O
da,O
widerumb,O
inn,O
sin,O
unnd,O
heymer,O
zeryssen,O
unnd,O
in,O
dem,O
alis,O
er,O
s,O
sig,O
im,O
siner,O
bkhannten,O
alhie,O
uff,O
der,O
gassen,O
mitt,O
dem,O
er,O
vor,O
einem,O
ein,O
abent,O
trunck,O
gethan,O
wägen,O
aber,O
das,O
er,O
des,O
nitt,O
gwonet,O
unnd,O
selten,O
derselb,O
inn,O
glych,O
imanass,O
das,O
er,O
wol,O
bezächt,O
worden,O
desshalb,O
er,O
(,O
leyder,O
),O
inn,O
söllicher,O
wyn,O
suchte,O
als,O
abstodt,O
vorhen,O
wyss,O
verhandlet,O
dann,O
wo,O
er,O
aber,O
mit,O
also,O
ein,O
wyn,O
übernammen,O
gstin,O
wäre,O
wurd,O
er,O
sölichs,O
nie,O
gethan,O
dann,O
er,O
wenacher,O
steich,O
eerlich,O
und,O
licheren,O
pitter,O
ub,O
gnädigen,O
und,O
Eodem,O
herrn,O
Im,B-PER
Hag,I-PER
des,O
Rhats,B-ORG
Hug,B-PER
Müllers,I-PER
der,O
Burgern,B-ORG
Gallus,B-PER
Waldis,I-PER
Grossweybells,O
.,O
Petter,B-PER
Monfortt,I-PER
Kessler,O
ist,O
zu,O
Marsilien,O
Petter,B-PER
Monfortt,I-PER
uss,O
Foussenin,O
befragt,O
unnd,O
im,O
fürghallten,O
worden,O
uss,O
amrib,O
unnd,O
gheysse,O
oder,O
er,O
bewegt,O
unnd,O
von,O
wem,O
ghönt,O
habe,O
das,O
er,O
nun,O
gnädigen,O
unnd,O
oberen,O
verachtlicher,O
mitt,O
nachvolgenden,O
wortten,O
unnd,O
uss,O
gestossner,O
schmachgredt,O
habe,O
als,O
namlich,O
die,O
berner,O
haben,O
dem,O
herzogen,B-PER
ettliche,O
wider,O
gäben,O
und,O
sy,O
grad,O
äben,O
lüt,O
wie,O
die,O
sich,O
glich,O
—,O
ouch,O
ein,O
nuss,O
inn,O
sin,O
wann,O
nun,O
das,O
usszytt,O
khumpt,O
unnd,O
ge,O
fassnachte,O
zucher,O
ruckt,O
die,O
berner,O
sich,O
umbkheren,O
wie,O
nuss,O
gibtt,O
anntwurt,O
khönn,O
nitt,O
absin,O
dann,O
das,O
er,O
gredt,O
doch,O
uss,O
wyn,O
füchte,O
unnd,O
unbesmere,O
thorhaffter,O
wyss,O
von,O
im,O
beschächen,O
desshalb,O
von,O
mandes,O
uffgerysen,O
sonnders,O
sölliches,O
wie,O
vorgmellt,O
inn,O
einem,O
abentrunck,O
unnder,O
sinen,O
bekhanttenn,O
6,O
und,O
usegossen,O
wöliches,O
im,O
von,O
genzen,O
leych,O
hab,O
ouch,O
von,O
stund,O
an,O
den,O
venner,B-PER
zu,O
demptrigen,O
als,O
er,O
ims,O
für,O
gfallen,O
umb,O
gnad,O
Bitte,O
ouch,O
nun,O
gnädigen,O
umb,O
gnad,O
unnd,O
dann,O
es,O
im,O
von,O
sines,O
härzens,O
Es,O
hab,O
sich,O
ouch,O
eerlich,O
unnd,O
redlich,O
inmass,O
das,O
(,O
ob,O
gott,B-PER
),O
niemadts,O
nützit,O
böss,O
von,O
im,O
zuo,O
sorgen,O
sonders,O
alle,O
die,O
denen,O
er,O
on,O
zwyffell,O
ime,O
wandels,O
und,O
wäsens,O
wum,O
gäben,O
ist,O
ninezt,O
lär,O
mittwuchen,O
28,O
uff,O
frytag,O
inne,O
hinuff,O
inns,O
nider,O
thaal,O
zeschicken,O
alda,O
ein,O
eneschlach,O
ums,O
zech,O
unnd,O
dannentin,O
mit,O
eyde,O
von,O
de,O
gnädigen,O
unnd,O
welsches,O
verwisen,O
7,O
uff,O
zinnstag,O
dem,O
xxv,O
a,O
im,O
xvt,O
unnd,O
lxviiin,O
iar,O
ist,O
vom,O
herren,O
Grossweybell,O
Gallus,B-PER
Waldis,I-PER
inn,O
der,O
innsell,O
exaniniert,O
Magredt,B-PER
Meyerin,I-PER
von,O
Burgdorff,B-LOC
wölche,O
Marti,B-PER
Fuchs,I-PER
der,O
schumacher,O
nach,O
siner,O
schidigung,O
vor,O
zwoyen,O
iaren,O
zu,O
der,O
ee,O
gnommen,O
wägen,O
inn,O
zu,O
Burgdorff,B-LOC
kilchgang,O
mitt,O
ira,O
zechund,O
nitt,O
zugelassen,O
sonnders,O
inen,O
wie,O
das,O
ir,O
zusagung,O
unnd,O
wonung,O
khein,O
ee,O
sin,O
mög,O
uff,O
das,O
sy,O
befragt,O
wie,O
obstadten,O
ob,O
genannter,O
Marti,B-PER
Fuchs,I-PER
ira,O
gezeygt,O
unnd,O
fürghallten,O
das,O
er,O
umb,O
iren,O
eehandell,O
gan,O
Bern,B-LOC
für,O
min,O
herren,O
die,O
keeren,O
wöll,O
unnd,O
ires,O
hierüber,O
zuerwartten,O
oder,O
ob,O
sunst,O
von,O
desswägen,O
alhar,O
worden,O
sye,O
oder,O
nitt,O
dann,O
Marti,B-PER
ufe,O
fürwennde,O
er,O
irer,O
beyden,O
yetz,O
berürten,O
minen,O
herren,O
des,O
eegrichts,O
tragen,O
mitt,O
anzeyg,O
diewyl,O
er,O
von,O
ira,O
abgstannden,O
da,O
habent,O
vorgemannte,O
herren,O
sich,O
mitt,O
siner,O
ersten,O
ner,O
zebetragen,O
das,O
er,O
dann,O
unnd,O
sich,O
mitt,O
derselbigen,O
inn,O
eeliche,O
hußhaltung,O
8,O
dergstallt,O
ettwas,O
zytts,O
alhie,O
inn,O
der,O
statt,O
by,O
derselben,O
verharrett,O
Das,O
ira,O
Margredten,B-PER
woll,O
zu,O
wüssen,O
khommen,O
unnd,O
than,O
worden,O
sin,O
das,O
er,O
vordrige,O
hab,O
widerumb,O
zu,O
gnommen,O
derhalben,O
sya,O
nachwers,O
mit,O
söllis,O
sich,O
mitt,O
im,O
lassen,O
haben,O
noch,O
den,O
